"id","edgelabel","id_fromlookupform","id_tolookupform","id_publisher","publisher","id_service","service","id_genericform","genericform","id_tradition","tradition"
1143,"has service member",568,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
1144,"has service member",326,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
1145,"has service member",327,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
1146,"has service member",574,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1147,"has service member",330,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1148,"has service member",331,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1149,"has service member",332,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1150,"has service member",575,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1151,"has service member",333,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1152,"has service member",334,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1153,"has service member",335,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1154,"has service member",576,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1155,"has service member",337,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1156,"has service member",338,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1157,"has service member",339,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1158,"has service member",340,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1159,"has service member",341,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
1160,"has publisher",43,4003,4003,"Curle",NULL,NULL,NULL,NULL,NULL,NULL
1161,"has publisher",175,4006,4006,"Hermet",NULL,NULL,NULL,NULL,NULL,NULL
1162,"has publisher",172,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1163,"has publisher",7,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1164,"has publisher",1,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1165,"has publisher",14,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1166,"has publisher",12,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1167,"has publisher",13,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1168,"has publisher",11,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1169,"has publisher",31,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1170,"has publisher",33,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
1171,"has publisher",306,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1172,"has publisher",307,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1173,"has publisher",308,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1174,"has publisher",559,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1175,"has publisher",560,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1176,"has publisher",304,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1177,"has publisher",305,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1178,"has publisher",469,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1179,"has publisher",612,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1180,"has publisher",613,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1181,"has publisher",614,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1182,"has publisher",615,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1183,"has publisher",616,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1184,"has publisher",617,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1185,"has publisher",618,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1186,"has publisher",619,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1187,"has publisher",620,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1188,"has publisher",279,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1190,"has publisher",57,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1191,"has publisher",61,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1192,"has publisher",189,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1193,"has publisher",188,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1194,"has publisher",63,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1195,"has publisher",191,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1196,"has publisher",65,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1197,"has publisher",192,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1198,"has publisher",67,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1199,"has publisher",68,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1200,"has publisher",69,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1201,"has publisher",70,4009,4009,"Ludowici",NULL,NULL,NULL,NULL,NULL,NULL
1202,"has publisher",603,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1203,"has publisher",604,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1204,"has publisher",605,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1205,"has publisher",606,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1206,"has publisher",607,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1207,"has publisher",608,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1208,"has publisher",609,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1209,"has publisher",610,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1210,"has publisher",611,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1211,"has publisher",182,4012,4012,"Vernhet",NULL,NULL,NULL,NULL,NULL,NULL
1212,"has publisher",74,4010,4010,"Ritterling",NULL,NULL,NULL,NULL,NULL,NULL
1213,"has publisher",470,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1214,"has publisher",471,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1215,"has publisher",472,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1216,"has publisher",473,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1217,"has publisher",474,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1218,"has publisher",475,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1219,"has publisher",476,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1220,"has publisher",477,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1221,"has publisher",478,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1222,"has publisher",479,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1223,"has publisher",480,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1224,"has publisher",481,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1225,"has publisher",482,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1226,"has publisher",483,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1227,"has publisher",484,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1228,"has publisher",485,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1229,"has publisher",486,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1230,"has publisher",487,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1231,"has publisher",488,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1232,"has publisher",489,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1233,"has publisher",490,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1234,"has publisher",491,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1235,"has publisher",492,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1236,"has publisher",493,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1237,"has publisher",494,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1238,"has publisher",495,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1239,"has publisher",496,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1240,"has publisher",497,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1241,"has publisher",460,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1242,"has publisher",461,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1243,"has publisher",462,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1244,"has publisher",463,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1245,"has publisher",464,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1246,"has publisher",465,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1247,"has publisher",466,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1248,"has publisher",467,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1249,"has publisher",468,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1250,"has publisher",390,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1251,"has publisher",399,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1252,"has publisher",309,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1253,"has publisher",320,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1254,"has publisher",323,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1255,"has publisher",327,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1256,"has publisher",351,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1257,"has publisher",357,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1258,"has publisher",359,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1259,"has publisher",363,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1260,"has publisher",367,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1261,"has publisher",370,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1262,"has publisher",377,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1263,"has publisher",383,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1264,"has publisher",388,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1265,"has publisher",543,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1266,"has publisher",321,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1267,"has publisher",436,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1268,"has publisher",369,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1269,"has publisher",372,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1270,"has publisher",373,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1271,"has publisher",376,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1272,"has publisher",382,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1273,"has publisher",387,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1274,"has publisher",389,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1275,"has publisher",393,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1276,"has publisher",567,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1277,"has publisher",568,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1278,"has publisher",569,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1279,"has publisher",570,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1280,"has publisher",571,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1281,"has publisher",573,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1282,"has publisher",578,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1283,"has publisher",579,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1284,"has publisher",580,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1285,"has publisher",581,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1286,"has publisher",582,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1287,"has publisher",583,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1288,"has publisher",584,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1289,"has publisher",585,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1290,"has publisher",591,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1291,"has publisher",592,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1292,"has publisher",593,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1293,"has publisher",594,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1294,"has publisher",595,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1295,"has publisher",596,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1296,"has publisher",597,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1297,"has publisher",324,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1298,"has publisher",325,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1299,"has publisher",352,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1300,"has publisher",353,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1301,"has publisher",354,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1302,"has publisher",355,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1303,"has publisher",360,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1304,"has publisher",361,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1305,"has publisher",364,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1306,"has publisher",365,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1307,"has publisher",368,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1308,"has publisher",371,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1309,"has publisher",378,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1310,"has publisher",379,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1311,"has publisher",380,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1312,"has publisher",288,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1313,"has publisher",289,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1314,"has publisher",290,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1315,"has publisher",291,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1316,"has publisher",298,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1317,"has publisher",292,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1318,"has publisher",293,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1319,"has publisher",294,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1320,"has publisher",295,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1321,"has publisher",296,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1322,"has publisher",297,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1323,"has publisher",299,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1324,"has publisher",300,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1325,"has publisher",301,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1326,"has publisher",302,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1327,"has publisher",303,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1328,"has publisher",341,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1329,"has publisher",344,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1330,"has publisher",345,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1331,"has publisher",346,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1332,"has publisher",384,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1333,"has publisher",385,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1334,"has publisher",386,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1335,"has publisher",391,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1336,"has publisher",392,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1337,"has publisher",395,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1338,"has publisher",396,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1339,"has publisher",397,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1340,"has publisher",400,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1341,"has publisher",404,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1342,"has publisher",406,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1343,"has publisher",407,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1344,"has publisher",408,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1345,"has publisher",410,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1346,"has publisher",412,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1347,"has publisher",413,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1348,"has publisher",416,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1349,"has publisher",418,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1350,"has publisher",420,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1351,"has publisher",422,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1352,"has publisher",423,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1353,"has publisher",424,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1354,"has publisher",425,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1355,"has publisher",427,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1356,"has publisher",428,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1357,"has publisher",429,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1358,"has publisher",434,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1359,"has publisher",311,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1360,"has publisher",282,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1361,"has publisher",283,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1362,"has publisher",284,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1363,"has publisher",315,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1364,"has publisher",331,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1365,"has publisher",334,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1366,"has publisher",338,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1367,"has publisher",343,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1368,"has publisher",318,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1369,"has publisher",310,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1370,"has publisher",551,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1371,"has publisher",554,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1372,"has publisher",556,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1373,"has publisher",558,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1374,"has publisher",314,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1375,"has publisher",316,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1376,"has publisher",317,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1377,"has publisher",562,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1378,"has publisher",563,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1379,"has publisher",565,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1380,"has publisher",574,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1381,"has publisher",575,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1382,"has publisher",576,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1383,"has publisher",577,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1384,"has publisher",332,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1385,"has publisher",335,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1386,"has publisher",339,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1387,"has publisher",340,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1388,"has publisher",431,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1389,"has publisher",347,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1390,"has publisher",437,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1391,"has publisher",438,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1392,"has publisher",439,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1393,"has publisher",440,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1394,"has publisher",441,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1395,"has publisher",442,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1396,"has publisher",443,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1397,"has publisher",348,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1398,"has publisher",349,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1399,"has publisher",499,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1400,"has publisher",500,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1401,"has publisher",501,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1402,"has publisher",502,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1403,"has publisher",503,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1404,"has publisher",504,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1405,"has publisher",509,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1406,"has publisher",510,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1407,"has publisher",511,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
1408,"has publisher",512,4002,4002,"Conspectus",NULL,NULL,NULL,NULL,NULL,NULL
